comp,yr,conc,angle,radius,calc_x,calc_y
Mendelssohn,1962,1,1.07099749554197,24,11.5019756812814,21.0642957496141
Mozart,1962,1,1.07099749554197,37,17.7322125086421,32.4741226139885
Prokofiev,1962,1,1.07099749554197,30,14.3774696016017,26.3303696870177
Rachmaninoff,1962,4,1.07099749554197,35,16.773714535202,30.7187646348539
Schumann,1962,5,1.07099749554197,31,14.8567185883218,27.2080486765849
Shostakovich,1962,2,1.07099749554197,20,9.58497973440114,17.5535797913451
Tchaikovsky,1962,5,1.07099749554197,34,16.2944655484819,29.8410856452867
Barber,1963,4,1.05314753728294,13,6.43289842966248,11.296805645564
Bartók,1963,4,1.05314753728294,26,12.865796859325,22.5936112911279
Beethoven,1963,16,1.05314753728294,38,18.8038569482442,33.0214318870331
Chopin,1963,3,1.05314753728294,32,15.8348269037846,27.8075215890805
Gershwin,1963,1,1.05314753728294,25,12.3709585185817,21.7246262414692
Liszt,1963,10,1.05314753728294,33,16.3296652445278,28.6765066387393
Mendelssohn,1963,3,1.05314753728294,24,11.8761201778384,20.8556411918104
Mozart,1963,2,1.05314753728294,37,18.3090186075009,32.1524468373744
Prokofiev,1963,1,1.05314753728294,30,14.845150222298,26.069551489763
Rachmaninoff,1963,5,1.05314753728294,35,17.3193419260144,30.4144767380568
Ravel,1963,4,1.05314753728294,29,14.3503118815548,25.2005664401042
Saint-Saëns,1963,1,1.05314753728294,27,13.3606352000682,23.4625963407867
Tchaikovsky,1963,4,1.05314753728294,34,16.8245035852711,29.5454916883981
Bartók,1964,1,1.03529757902391,26,13.2670208595834,22.3603702454002
Beethoven,1964,6,1.03529757902391,38,19.3902612563142,32.6805411278926
Brahms,1964,8,1.03529757902391,36,18.3697211901924,30.9605126474772
Copland,1964,5,1.03529757902391,16,8.16432052897439,13.7602278433232
Dvorak,1964,1,1.03529757902391,14,7.14378046285259,12.0401993629078
Gershwin,1964,4,1.03529757902391,25,12.7567508265225,21.5003560051925
Liszt,1964,2,1.03529757902391,33,16.8389110910097,28.3804699268541
Mozart,1964,6,1.03529757902391,37,18.8799912232533,31.8205268876849
Poulenc,1964,1,1.03529757902391,15,7.65405049591349,12.9002136031155
Prokofiev,1964,4,1.03529757902391,30,15.308100991827,25.800427206231
Ravel,1964,3,1.03529757902391,29,14.7978309587661,24.9404129660233
Saint-Saëns,1964,1,1.03529757902391,27,13.7772908926443,23.2203844856079
Schumann,1964,4,1.03529757902391,31,15.8183710248879,26.6604414464387
Bach,1965,4,1.01744762076488,22,11.5618612327265,18.7169272273837
Beethoven,1965,9,1.01744762076488,38,19.9704875838003,32.3292379382082
Chausson,1965,1,1.01744762076488,4,2.10215658776845,3.40307767770612
Chopin,1965,4,1.01744762076488,32,16.8172527021476,27.224621421649
Copland,1965,4,1.01744762076488,16,8.40862635107381,13.6123107108245
Grieg,1965,3,1.01744762076488,28,14.7150961143792,23.8215437439429
Liszt,1965,2,1.01744762076488,33,17.3427918490897,28.0753908410755
MacDowell,1965,1,1.01744762076488,21,11.0363220857844,17.8661578079571
Mendelssohn,1965,8,1.01744762076488,24,12.6129395266107,20.4184660662367
Mozart,1965,13,1.01744762076488,37,19.4449484368582,31.4784685187816
Prokofiev,1965,6,1.01744762076488,30,15.7661744082634,25.5230825827959
Rachmaninoff,1965,1,1.01744762076488,35,18.393870142974,29.7769296799286
Ravel,1965,4,1.01744762076488,29,15.2406352613213,24.6723131633694
Saint-Saëns,1965,3,1.01744762076488,27,14.189556967437,22.9707743245163
Tchaikovsky,1965,1,1.01744762076488,34,17.8683309960318,28.926160260502
Bartók,1966,5,0.999597662505843,26,14.0566612538455,21.8725918536107
Beethoven,1966,11,0.999597662505843,38,20.5443510633127,31.9676342475849
Brahms,1966,11,0.999597662505843,36,19.4630694284015,30.2851271819225
Chausson,1966,1,0.999597662505843,4,2.16256326982239,3.36501413132472
MacDowell,1966,9,0.999597662505843,21,11.3534571665676,17.6663241894548
Mozart,1966,14,0.999597662505843,37,20.0037102458571,31.1263807147537
Prokofiev,1966,1,0.999597662505843,30,16.2192245236679,25.2376059849354
Rachmaninoff,1966,4,0.999597662505843,35,18.9224286109459,29.4438736490913
Saint-Saëns,1966,3,0.999597662505843,27,14.5973020713011,22.7138453864419
Bartók,1967,5,0.98174770424681,26,14.4448260585097,21.6182099198662
Brahms,1967,2,0.98174770424681,36,20.0005283887057,29.9329060428916
Mozart,1967,3,0.98174770424681,37,20.5560986217253,30.7643756551942
Prokofiev,1967,3,0.98174770424681,30,16.6671069905881,24.9440883690764
Rachmaninoff,1967,10,0.98174770424681,35,19.4449581556861,29.1014364305891
Saint-Saëns,1967,1,0.98174770424681,27,15.0003962915293,22.4496795321687
Schumann,1967,4,0.98174770424681,31,17.2226772236077,25.7755579813789
Bartók,1968,4,0.963897745987777,26,14.8283885603091,21.3569401531328
Beethoven,1968,10,0.963897745987777,38,21.6722602035286,31.2139894545787
Brahms,1968,5,0.963897745987777,36,20.5316149296587,29.5711479043377
Chopin,1968,6,0.963897745987777,32,18.2503243819189,26.2854648038557
Gershwin,1968,2,0.963897745987777,25,14.2580659233741,20.5355193780123
Grieg,1968,2,0.963897745987777,28,15.969033834179,22.9997817033738
Mendelssohn,1968,4,0.963897745987777,24,13.6877432864391,19.7140986028918
Mozart,1968,7,0.963897745987777,37,21.1019375665937,30.3925686794582
Rachmaninoff,1968,4,0.963897745987777,35,19.9612922927237,28.7497271292172
Tchaikovsky,1968,2,0.963897745987777,34,19.3909696557888,27.9283063540967
Bach,1969,6,0.946047787728745,22,12.8676532358144,17.8444249053545
Barber,1969,3,0.946047787728745,13,7.60361327570849,10.5444328986186
Bartók,1969,4,0.946047787728745,26,15.207226551417,21.0888657972371
Beethoven,1969,16,0.946047787728745,38,22.2259464982248,30.822188472885
Chopin,1969,4,0.946047787728745,32,18.7165865248209,25.9555271350611
Grieg,1969,1,0.946047787728745,28,16.3770132092183,22.7110862431785
Haydn,1969,1,0.946047787728745,19,11.1129732491124,15.4110942364425
Liszt,1969,7,0.946047787728745,33,19.3014798537215,26.7666373580318
Litolff,1969,4,0.946047787728745,6,3.50935997340392,4.86666133782396
Mozart,1969,10,0.946047787728745,37,21.6410531693242,30.0110782499144
Prokofiev,1969,2,0.946047787728745,30,17.5467998670196,24.3333066891198
Rachmaninoff,1969,8,0.946047787728745,35,20.4712665115229,28.3888578039731
Ravel,1969,2,0.946047787728745,29,16.9619065381189,23.5221964661491
Schumann,1969,5,0.946047787728745,31,18.1316931959202,25.1444169120904
Bartók,1970,4,0.928197829469712,26,15.581219329295,20.8140722640334
Beethoven,1970,10,0.928197829469712,38,22.7725513274312,30.4205671551257
Grieg,1970,1,0.928197829469712,28,16.7797746623177,22.4151547458821
Haydn,1970,4,0.928197829469712,19,11.3862756637156,15.2102835775628
Mozart,1970,10,0.928197829469712,37,22.1732736609198,29.6200259142013
Prokofiev,1970,7,0.928197829469712,30,17.9783299953404,24.0162372277308
Rachmaninoff,1970,7,0.928197829469712,35,20.9747183278971,28.0189434323526
Ravel,1970,5,0.928197829469712,29,17.3790523288291,23.2156959868065
Bartók,1971,3,0.910347871210679,26,15.9502477351505,20.5326471061898
Beethoven,1971,8,0.910347871210679,38,23.3119005359893,30.0092534628928
Brahms,1971,5,0.910347871210679,36,22.0849584025161,28.429819070109
Chopin,1971,3,0.910347871210679,32,19.6310741355699,25.2709502845413
Grieg,1971,7,0.910347871210679,28,17.1771898686237,22.1120814989736
Liszt,1971,2,0.910347871210679,33,20.2445452023065,26.0606674809332
Mozart,1971,4,0.910347871210679,37,22.6984294692527,29.2195362665009
Prokofiev,1971,4,0.910347871210679,30,18.4041320020968,23.6915158917575
Rachmaninoff,1971,1,0.910347871210679,35,21.4714873357796,27.6401018737171
Ravel,1971,4,0.910347871210679,29,17.7906609353602,22.9017986953656
Schoenberg,1971,4,0.910347871210679,12,7.36165280083872,9.47660635670299
Bartók,1972,4,0.892497912951646,26,16.3141941919022,20.2446799892936
Beethoven,1972,3,0.892497912951646,38,23.8438222804724,29.5883784458907
Brahms,1972,3,0.892497912951646,36,22.5888842657107,28.0310953697912
Liszt,1972,6,0.892497912951646,33,20.7064772435681,25.6951707556419
Mozart,1972,14,0.892497912951646,37,23.2163532730915,28.8097369078409
Prokofiev,1972,1,0.892497912951646,30,18.8240702214256,23.3592461414927
Rachmaninoff,1972,8,0.892497912951646,35,21.9614152583298,27.2524538317414
Ravel,1972,5,0.892497912951646,29,18.1966012140447,22.5806046034429
Tchaikovsky,1972,7,0.892497912951646,34,21.333946250949,26.4738122936917
Beethoven,1973,6,0.874647954692613,38,24.3681470839371,29.1580762001818
Brahms,1973,3,0.874647954692613,36,23.0856130268878,27.6234406106985
Chopin,1973,4,0.874647954692613,32,20.5205449127892,24.554169431732
Grieg,1973,3,0.874647954692613,28,17.9554767986905,21.4848982527655
Mendelssohn,1973,4,0.874647954692613,24,15.3904086845919,18.415627073799
Mozart,1973,4,0.874647954692613,37,23.7268800554125,28.3907584054401
Rachmaninoff,1973,3,0.874647954692613,35,22.4443459983631,26.8561228159569
Schumann,1973,3,0.874647954692613,31,19.8792778842645,23.7868516369904
Scriabin,1973,4,0.874647954692613,3,1.92380108557398,2.30195338422488
Tchaikovsky,1973,2,0.874647954692613,34,21.8030789698385,26.0888050212153
Bartók,1974,4,0.85679799643358,26,17.0263790825774,19.6494889332107
Beethoven,1974,9,0.85679799643358,38,24.8847078899208,28.7184838254618
Brahms,1974,3,0.85679799643358,36,23.5749864220303,27.2069846767533
Liszt,1974,1,0.85679799643358,33,21.6104042201944,24.9397359536905
Mozart,1974,21,0.85679799643358,37,24.2298471559755,27.9627342511076
Prokofiev,1974,4,0.85679799643358,30,19.6458220183586,22.6724872306277
Rachmaninoff,1974,1,0.85679799643358,35,22.920125688085,26.451235102399
Ravel,1974,3,0.85679799643358,29,18.9909612844133,21.9167376562735
Saint-Saëns,1974,2,0.85679799643358,27,17.6812398165227,20.405238507565
Webern,1974,2,0.85679799643358,17,11.1326324770698,12.8477427640224
Bach,1975,5,0.838948038174547,22,14.7014074353867,16.3666923786927
Barber,1975,4,0.838948038174547,13,8.68719530272849,9.67122731468204
Beethoven,1975,17,0.838948038174547,38,25.3933401156679,28.2697413813783
Brahms,1975,1,0.838948038174547,36,24.0568485306327,26.7818602560426
Dvorak,1975,6,0.838948038174547,14,9.35544109524607,10.4151678773499
Gershwin,1975,3,0.838948038174547,25,16.7061448129394,18.5985140666962
Mozart,1975,13,0.838948038174547,37,24.7250943231503,27.5258008187104
Rachmaninoff,1975,7,0.838948038174547,35,23.3886027381152,26.0379196933747
Ravel,1975,5,0.838948038174547,29,19.3791279830097,21.5742763173676
Shostakovich,1975,2,0.838948038174547,20,13.3649158503515,14.878811253357
Tchaikovsky,1975,1,0.838948038174547,34,22.7203569455976,25.2939791307069
Beethoven,1976,5,0.821098079915514,38,25.8938817045679,27.8119918429056
Chopin,1976,4,0.821098079915514,32,21.8053740670045,23.4206247098152
Gershwin,1976,5,0.821098079915514,25,17.0354484898473,18.2973630545431
Grieg,1976,3,0.821098079915514,28,19.0797023086289,20.4930466210883
Liszt,1976,1,0.821098079915514,33,22.4867920065984,24.1525192319969
Mozart,1976,4,0.821098079915514,37,25.212463764974,27.0800973207238
Schumann,1976,4,0.821098079915514,31,21.1239561274106,22.6887301876335
Tchaikovsky,1976,4,0.821098079915514,34,23.1682099461923,24.8844137541787
Bartók,1977,4,0.803248121656481,26,18.0536974374344,18.7099975638046
Beethoven,1977,5,0.803248121656481,38,26.3861731777887,27.3453810547914
Brahms,1977,9,0.803248121656481,36,24.997427221063,25.9061504729603
Liszt,1977,1,0.803248121656481,33,22.9143082859744,23.7473046002136
Mozart,1977,15,0.803248121656481,37,25.6918001994258,26.6257657638758
Prokofiev,1977,8,0.803248121656481,30,20.8311893508858,21.5884587274669
Rachmaninoff,1977,2,0.803248121656481,35,24.3030542427001,25.1865351820447
Saint-Saëns,1977,4,0.803248121656481,27,18.7480704157972,19.4296128547202
Tchaikovsky,1977,1,0.803248121656481,34,23.6086812643373,24.4669198911291
Bach,1978,1,0.785398163397448,22,15.556349186104,15.556349186104
Beethoven,1978,10,0.785398163397448,38,26.8700576850888,26.8700576850888
Chopin,1978,5,0.785398163397448,32,22.6274169979695,22.6274169979695
Mozart,1978,15,0.785398163397448,37,26.1629509039023,26.1629509039023
Prokofiev,1978,4,0.785398163397448,30,21.2132034355964,21.2132034355964
Rachmaninoff,1978,3,0.785398163397448,35,24.7487373415292,24.7487373415292
Schumann,1978,8,0.785398163397448,31,21.920310216783,21.920310216783
Tchaikovsky,1978,4,0.785398163397448,34,24.0416305603426,24.0416305603426
Bartók,1979,4,0.767548205138415,26,18.7099975638046,18.0536974374344
Beethoven,1979,10,0.767548205138415,38,27.3453810547914,26.3861731777887
Brahms,1979,8,0.767548205138415,36,25.9061504729603,24.997427221063
Chopin,1979,7,0.767548205138415,32,23.027689309298,22.2199353076115
Mendelssohn,1979,1,0.767548205138415,24,17.2707669819735,16.6649514807087
Mozart,1979,13,0.767548205138415,37,26.6257657638758,25.6918001994258
Rachmaninoff,1979,4,0.767548205138415,35,25.1865351820447,24.3030542427001
Saint-Saëns,1979,3,0.767548205138415,27,19.4296128547202,18.7480704157972
Tchaikovsky,1979,5,0.767548205138415,34,24.4669198911291,23.6086812643373
Bach,1980,2,0.749698246879382,22,16.101679487998,14.9911946710656
Beethoven,1980,12,0.749698246879382,38,27.8119918429056,25.8938817045679
Liszt,1980,4,0.749698246879382,33,24.1525192319969,22.4867920065984
Mozart,1980,5,0.749698246879382,37,27.0800973207238,25.212463764974
Prokofiev,1980,4,0.749698246879382,30,21.9568356654518,20.4425381878167
Rachmaninoff,1980,1,0.749698246879382,35,25.6163082763604,23.8496278857862
Ravel,1980,4,0.749698246879382,29,21.22494114327,19.7611202482228
Saint-Saëns,1980,1,0.749698246879382,27,19.7611520989066,18.3982843690351
Stravinsky,1980,4,0.749698246879382,18,13.1741013992711,12.26552291269
Beethoven,1981,8,0.73184828862035,38,28.2697413813783,25.3933401156679
Brahms,1981,4,0.73184828862035,36,26.7818602560426,24.0568485306327
Britten,1981,4,0.73184828862035,9,6.69546506401064,6.01421213265819
Chopin,1981,3,0.73184828862035,32,23.8060980053712,21.3838653605624
Liszt,1981,3,0.73184828862035,33,24.550038568039,22.05211115308
Mozart,1981,12,0.73184828862035,37,27.5258008187104,24.7250943231503
Rachmaninoff,1981,5,0.73184828862035,35,26.0379196933747,23.3886027381152
Ravel,1981,8,0.73184828862035,29,21.5742763173676,19.3791279830097
Saint-Saëns,1981,4,0.73184828862035,27,20.0863951920319,18.0426363979746
Tchaikovsky,1981,2,0.73184828862035,34,25.2939791307069,22.7203569455976
Bartók,1982,6,0.713998330361317,26,19.6494889332107,17.0263790825774
Beethoven,1982,5,0.713998330361317,38,28.7184838254618,24.8847078899208
Liszt,1982,8,0.713998330361317,33,24.9397359536905,21.6104042201944
Mendelssohn,1982,2,0.713998330361317,24,18.1379897845022,15.7166576146868
Mozart,1982,17,0.713998330361317,37,27.9627342511076,24.2298471559755
Saint-Saëns,1982,1,0.713998330361317,27,20.405238507565,17.6812398165227
Webern,1982,3,0.713998330361317,17,12.8477427640224,11.1326324770698
Beethoven,1983,12,0.696148372102284,38,29.1580762001818,24.3681470839371
Chopin,1983,4,0.696148372102284,32,24.554169431732,20.5205449127891
Liszt,1983,4,0.696148372102284,33,25.3214872264736,21.1618119413138
Mendelssohn,1983,4,0.696148372102284,24,18.415627073799,15.3904086845919
Mozart,1983,12,0.696148372102284,37,28.3907584054402,23.7268800554125
Rachmaninoff,1983,4,0.696148372102284,35,26.8561228159569,22.4443459983631
Schumann,1983,4,0.696148372102284,31,23.7868516369904,19.8792778842645
Webern,1983,3,0.696148372102284,17,13.0444025106076,10.9015394849192
Beethoven,1984,8,0.678298413843251,38,29.5883784458907,23.8438222804724
Brahms,1984,2,0.678298413843251,36,28.0310953697912,22.5888842657107
Chopin,1984,5,0.678298413843251,32,24.9165292175922,20.0790082361873
Liszt,1984,8,0.678298413843251,33,25.6951707556419,20.7064772435681
Mendelssohn,1984,8,0.678298413843251,24,18.6873969131941,15.0592561771404
Mozart,1984,12,0.678298413843251,37,28.8097369078409,23.2163532730915
Ravel,1984,4,0.678298413843251,29,22.5806046034429,18.1966012140447
Tchaikovsky,1984,5,0.678298413843251,34,26.4738122936917,21.333946250949
Webern,1984,4,0.678298413843251,17,13.2369061468458,10.6669731254745
Bartók,1985,4,0.660448455584218,26,20.5326471061898,15.9502477351505
Beethoven,1985,14,0.660448455584218,38,30.0092534628928,23.3119005359893
Brahms,1985,4,0.660448455584218,36,28.429819070109,22.0849584025161
Chausson,1985,3,0.660448455584218,4,3.15886878556766,2.45388426694624
Copland,1985,3,0.660448455584218,16,12.6354751422707,9.81553706778495
Mendelssohn,1985,2,0.660448455584218,24,18.953212713406,14.7233056016774
Prokofiev,1985,4,0.660448455584218,30,23.6915158917575,18.4041320020968
Rachmaninoff,1985,3,0.660448455584218,35,27.6401018737171,21.4714873357796
Beethoven,1986,10,0.642598497325185,38,30.4205671551257,22.7725513274312
Chausson,1986,1,0.642598497325185,4,3.20216496369744,2.39711066604539
Dvorak,1986,5,0.642598497325185,14,11.207577372941,8.38988733115886
Liszt,1986,4,0.642598497325185,33,26.4178609505039,19.7761629948745
Mozart,1986,12,0.642598497325185,37,29.6200259142013,22.1732736609198
Prokofiev,1986,4,0.642598497325185,30,24.0162372277308,17.9783299953404
Schoenberg,1986,4,0.642598497325185,12,9.60649489109232,7.19133199813616
Stravinsky,1986,3,0.642598497325185,18,14.4097423366385,10.7869979972042
Tchaikovsky,1986,6,0.642598497325185,34,27.2184021914283,20.3754406613858
Webern,1986,3,0.642598497325185,17,13.6092010957141,10.1877203306929
Beethoven,1987,1,0.624748539066152,38,30.822188472885,22.2259464982248
Brahms,1987,4,0.624748539066152,36,29.1999680269437,21.0561598404235
Chopin,1987,8,0.624748539066152,32,25.9555271350611,18.7165865248209
Gershwin,1987,3,0.624748539066152,25,20.2777555742665,14.6223332225163
Grieg,1987,4,0.624748539066152,28,22.7110862431785,16.3770132092183
Mozart,1987,1,0.624748539066152,37,30.0110782499144,21.6410531693242
Prokofiev,1987,3,0.624748539066152,30,24.3333066891198,17.5467998670196
Rubinstein,1987,4,0.624748539066152,23,18.6555351283252,13.452546564715
Bartók,1988,4,0.606898580807119,26,21.3569401531328,14.8283885603091
Beethoven,1988,14,0.606898580807119,38,31.2139894545787,21.6722602035286
Brahms,1988,1,0.606898580807119,36,29.5711479043377,20.5316149296587
Grieg,1988,1,0.606898580807119,28,22.9997817033738,15.969033834179
Liszt,1988,1,0.606898580807119,33,27.1068855789762,18.8206470188538
Prokofiev,1988,2,0.606898580807119,30,24.6426232536147,17.1096791080489
Rachmaninoff,1988,5,0.606898580807119,35,28.7497271292172,19.9612922927237
Ravel,1988,8,0.606898580807119,29,23.8212024784943,16.539356471114
Tchaikovsky,1988,4,0.606898580807119,34,27.9283063540967,19.3909696557888
Beethoven,1989,9,0.589048622548086,38,31.5958452674967,21.1116688547449
Liszt,1989,2,0.589048622548086,33,27.438497205984,18.3338176896469
Mozart,1989,6,0.589048622548086,37,30.7643756551942,20.5560986217253
Rachmaninoff,1989,5,0.589048622548086,35,29.1014364305891,19.4449581556861
Ravel,1989,5,0.589048622548086,29,24.1126187567738,16.1115367575685
Schumann,1989,8,0.589048622548086,31,25.7755579813789,17.2226772236077
Barber,1990,4,0.571198664289053,13,10.9362959268054,7.02833062692277
Beethoven,1990,14,0.571198664289053,38,31.9676342475849,20.5443510633127
Brahms,1990,5,0.571198664289053,36,30.2851271819225,19.4630694284015
Chopin,1990,4,0.571198664289053,32,26.9201130505978,17.3005061585791
Liszt,1990,2,0.571198664289053,33,27.761366583429,17.8411469760347
Mozart,1990,8,0.571198664289053,37,31.1263807147537,20.0037102458571
Prokofiev,1990,4,0.571198664289053,30,25.2376059849354,16.2192245236679
Ravel,1990,4,0.571198664289053,29,24.3963524521043,15.6785837062123
Szymanowski,1990,4,0.571198664289053,10,8.41253532831181,5.40640817455598
Tchaikovsky,1990,1,0.571198664289053,34,28.6026201162602,18.3817877934903
Webern,1990,4,0.571198664289053,17,14.3013100581301,9.19089389674516
Haydn,1991,3,0.55334870603002,19,16.1646189691041,9.98524379190015
Mozart,1991,21,0.55334870603002,37,31.4784685187816,19.4449484368582
Prokofiev,1991,4,0.55334870603002,30,25.5230825827959,15.7661744082634
Rachmaninoff,1991,4,0.55334870603002,35,29.7769296799286,18.393870142974
Ravel,1991,4,0.55334870603002,29,24.6723131633694,15.2406352613213
Saint-Saëns,1991,1,0.55334870603002,27,22.9707743245163,14.189556967437
Tchaikovsky,1991,1,0.55334870603002,34,28.926160260502,17.8683309960318
Beethoven,1992,8,0.535498747770987,38,32.6805411278926,19.3902612563142
Gershwin,1992,3,0.535498747770987,25,21.5003560051925,12.7567508265225
Grieg,1992,4,0.535498747770987,28,24.0803987258156,14.2875609257052
Mozart,1992,4,0.535498747770987,37,31.8205268876849,18.8799912232533
Rachmaninoff,1992,8,0.535498747770987,35,30.1004984072695,17.8594511571315
Schumann,1992,3,0.535498747770987,31,26.6604414464387,15.8183710248879
Tchaikovsky,1992,5,0.535498747770987,34,29.2404841670618,17.3491811240706
Brahms,1993,6,0.517648789511955,36,31.2834617877156,17.8141802667576
Poulenc,1993,4,0.517648789511955,15,13.0347757448815,7.42257511114901
Prokofiev,1993,3,0.517648789511955,30,26.069551489763,14.845150222298
Saint-Saëns,1993,3,0.517648789511955,27,23.4625963407867,13.3606352000682
Schumann,1993,6,0.517648789511955,31,26.9385365394218,15.3399885630413
Stravinsky,1993,4,0.517648789511955,18,15.6417308938578,8.90709013337882
Beethoven,1994,12,0.499798831252922,38,33.3518016035557,18.2114614953622
Brahms,1994,1,0.499798831252922,36,31.5964436244212,17.252963521922
Chopin,1994,3,0.499798831252922,32,28.0857276661522,15.3359675750418
Prokofiev,1994,5,0.499798831252922,30,26.3303696870177,14.3774696016017
Rachmaninoff,1994,7,0.499798831252922,35,30.7187646348539,16.773714535202
Ravel,1994,7,0.499798831252922,29,25.4526906974504,13.8982206148816
Saint-Saëns,1994,4,0.499798831252922,27,23.6973327183159,12.9397226414415
Tchaikovsky,1994,4,0.499798831252922,34,29.8410856452867,16.2944655484819
Bach,1995,3,0.481948872993889,22,19.4940523785657,10.1971526350123
Beethoven,1995,9,0.481948872993889,38,33.6715450175225,17.613263642294
Brahms,1995,4,0.481948872993889,36,31.8993584376529,16.6862497663838
Grieg,1995,4,0.481948872993889,28,24.8106121181745,12.978194262743
Mozart,1995,11,0.481948872993889,37,32.7854517275877,17.1497567043389
Rachmaninoff,1995,1,0.481948872993889,35,31.0132651477181,16.2227428284287
Beethoven,1996,10,0.464098914734856,38,33.980560254669,17.0094539823831
Brahms,1996,4,0.464098914734856,36,32.1921097149496,16.1142195622577
Gershwin,1996,5,0.464098914734856,25,22.3556317464928,11.1904302515678
Grieg,1996,4,0.464098914734856,28,25.0383075560719,12.533281881756
Mendelssohn,1996,4,0.464098914734856,24,21.4614064766331,10.7428130415051
Mozart,1996,7,0.464098914734856,37,33.0863349848093,16.5618367723204
Prokofiev,1996,4,0.464098914734856,30,26.8267580957913,13.4285163018814
Ravel,1996,4,0.464098914734856,29,25.9325328259316,12.9808990918187
Saint-Saëns,1996,4,0.464098914734856,27,24.1440822862122,12.0856646716932
Beethoven,1997,7,0.446248956475823,38,34.2787488588626,16.4002248969648
Chopin,1997,4,0.446248956475823,32,28.8663148285159,13.8107157027072
Mozart,1997,15,0.446248956475823,37,33.3766765204715,15.9686400312552
Rachmaninoff,1997,9,0.446248956475823,35,31.5725318436893,15.105470299836
Ravel,1997,5,0.446248956475823,29,26.1600978133425,12.5159611055784
Brahms,1998,4,0.42839899821679,36,32.7467518327627,14.9549404680679
Chopin,1998,4,0.42839899821679,32,29.1082238513446,13.2932804160604
Copland,1998,3,0.42839899821679,16,14.5541119256723,6.64664020803018
Gershwin,1998,2,0.42839899821679,25,22.740799883863,10.3853753250472
MacDowell,1998,4,0.42839899821679,21,19.1022719024449,8.72371527303961
Mendelssohn,1998,5,0.42839899821679,24,21.8311678885084,9.96996031204527
Mozart,1998,4,0.42839899821679,37,33.6563838281172,15.3703554810698
Rachmaninoff,1998,4,0.42839899821679,35,31.8371198374081,14.539525455066
Schumann,1998,3,0.42839899821679,31,28.1985918559901,12.8778654030585
Tchaikovsky,1998,6,0.42839899821679,34,30.9274878420536,14.1241104420641
Beethoven,1999,9,0.410549039957757,38,34.8422696216361,15.1662865465878
Copland,1999,2,0.410549039957757,16,14.6704293143731,6.38580486172119
Mozart,1999,12,0.410549039957757,37,33.9253677894878,14.7671737427302
Prokofiev,1999,5,0.410549039957757,30,27.5070549644496,11.9733841157272
Ravel,1999,8,0.410549039957757,29,26.5901531323013,11.5742713118697
Shostakovich,1999,4,0.410549039957757,20,18.3380366429664,7.98225607715148
Bach,2000,1,0.392699081698724,22,20.3253497152483,8.41903551203198
Beethoven,2000,4,0.392699081698724,38,35.1074222354289,14.5419704298734
Brahms,2000,7,0.392699081698724,36,33.2596631704063,13.7766035651432
Liszt,2000,4,0.392699081698724,33,30.4880245728725,12.628553268048
Mendelssohn,2000,4,0.392699081698724,24,22.1731087802709,9.18440237676215
Mozart,2000,3,0.392699081698724,37,34.1835427029176,14.1592869975083
Prokofiev,2000,4,0.392699081698724,30,27.7163859753386,11.4805029709527
Saint-Saëns,2000,4,0.392699081698724,27,24.9447473778047,10.3324526738574
Beethoven,2001,9,0.374849123439691,38,35.3613891838995,13.9130210588784
Brahms,2001,1,0.374849123439691,36,33.5002634373785,13.1807567926217
Mozart,2001,8,0.374849123439691,37,34.430826310639,13.54688892575
Rachmaninoff,2001,5,0.374849123439691,35,32.569700564118,12.8146246594933
Ravel,2001,1,0.374849123439691,29,26.9863233245549,10.617831860723
Shostakovich,2001,4,0.374849123439691,20,18.6112574652103,7.32264266256759
Beethoven,2002,1,0.356999165180658,38,35.6040895499909,13.2796388247657
Chopin,2002,4,0.356999165180658,32,29.9823911999924,11.1828537471711
Mozart,2002,12,0.356999165180658,37,34.6671398249912,12.9301746451666
Prokofiev,2002,8,0.356999165180658,30,28.1084917499929,10.4839253879729
Rachmaninoff,2002,10,0.356999165180658,35,32.7932403749917,12.2312462859684
Ravel,2002,4,0.356999165180658,29,27.1715420249931,10.1344612083739
Shostakovich,2002,2,0.356999165180658,20,18.7389944999952,6.98928359198197
Bartók,2003,3,0.339149206921625,26,24.5189893727457,8.64980694230702
Beethoven,2003,15,0.339149206921625,38,35.8354460063207,12.6420255310641
Brahms,2003,4,0.339149206921625,36,33.9493699007248,11.9766557662713
Gershwin,2003,5,0.339149206921625,25,23.5759513199478,8.3171220599106
Grieg,2003,5,0.339149206921625,28,26.4050654783415,9.31517670709987
Haydn,2003,4,0.339149206921625,19,17.9177230031603,6.32101276553205
Mozart,2003,4,0.339149206921625,37,34.8924079535227,12.3093406486677
Prokofiev,2003,10,0.339149206921625,30,28.2911415839374,9.98054647189272
Rachmaninoff,2003,2,0.339149206921625,35,33.0063318479269,11.6439708838748
Saint-Saëns,2003,3,0.339149206921625,27,25.4620274255436,8.98249182470344
Webern,2003,4,0.339149206921625,17,16.0316468975645,5.65564300073921
Beethoven,2004,4,0.321299248662593,38,36.0553848398181,12.0003843293709
Brahms,2004,4,0.321299248662593,36,34.1577330061435,11.3687851541409
Chopin,2004,5,0.321299248662593,32,30.3624293387942,10.1055868036808
Copland,2004,4,0.321299248662593,16,15.1812146693971,5.0527934018404
Liszt,2004,3,0.321299248662593,33,31.3112552556315,10.4213863912958
Mozart,2004,1,0.321299248662593,37,35.1065589229808,11.6845847417559
